id,original_title,original_language,overview,genres,cast,keywords,director,status,vote_average,vote_count,popularity,genres_bin,cast_bin
72213,Courageous,en,"As law enforcement officers, Adam Mitchell, Nathan Hayes, and their partners are confident and focused. They willingly stand up to the worst the streets have to offer. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a new found urgency help these dads draw closer to God ... and to their children? COURAGEOUS is the fourth release of Sherwood Pictures, the movie making ministry of Sherwood Church in Albany, Georgia.",['Drama'],Al,"['father', 'faith']",Alex Kendrick,Released,6.8,77,5.961119,[1],"[1, 1]"
990,The Hustler,en,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,['Drama'],Pa,"['suicide', 'gambling', 'manager', 'alcohol', 'based on novel', 'bar', 'billard', 'hustler', 'sport', 'party', 'pool', 'money', 'game', 'drunk', 'player']",Robert Rossen,Released,7.6,240,17.639478,[1],"[1, 1]"
55604,Boom Town,en,McMasters and Sand come to oil towns to get rich. Betsey comes West intending to marry Sand but marries McMasters instead. Getting rich and losing it all teaches McMasters and Sand the value of personal ties.,"['Adventure', 'Drama', 'Romance']",Cl,"['partnership', 'oil', 'oil tycoon', 'wildcatter', 'oil field']",Jack Conway,Released,6.5,8,1.867004,"[1, 1, 1]","[1, 1]"
9662,Les triplettes de Belleville,fr,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.","['Adventure', 'Animation', 'Comedy', 'Drama']",Bé,"['france', 'kidnapping', 'boy', 'biker', 'tour de france', 'mafia', 'dog', 'triplet', 'band singer', 'silent film', 'old woman']",Sylvain Chomet,Released,7.3,231,13.944645,"[1, 1, 1, 1]","[1, 1]"
20862,Smoke Signals,en,"Young Indian man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains","['Comedy', 'Drama']",Ad,[],Chris Eyre,Released,6.6,24,2.304552,"[1, 1]","[1, 1]"
2771,American Splendor,en,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,"['Comedy', 'Drama']",Pa,"['biography', 'independent film', 'v.a. hospital', 'junk sale', 'jellybean', 'greeting card', 'file clerk', 'garage sale', 'comic book art', 'neurotic', 'woman director']",Shari Springer Berman,Released,7.1,120,7.792851,"[1, 1]","[1, 1]"
80,Before Sunset,en,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,"['Drama', 'Romance']",Et,"['paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author']",Richard Linklater,Released,7.6,718,14.799323,"[1, 1]","[1, 1]"
55,Amores perros,es,Three different people in Mexico City are catapulted into dramatic and unforeseen circumstances in the wake of a terrible car crash: a young punk stumbles into the sinister underground world of dog fighting; an injured supermodel's designer pooch disappears into the apartment's floorboards; and an ex-radical turned hit man rescues a gunshot Rotweiler.,"['Drama', 'Thriller']",Ga,"['homeless person', 'mexico city', 'daughter', 'secret love', 'dogfight', 'money', 'dog', 'nonlinear timeline', 'multiple storylines', 'new mexican cinema']",Alejandro González Iñárritu,Released,7.6,521,23.281616,"[1, 1]","[1, 1]"
11023,Thirteen,en,"Tracy is a normal 13-year-old trying to make it in school. After befriending the most popular girl at school, Evie, Tracy's world is turned upside down when Evie introduces her to a world of sex, drugs and cash. But it isn't long before Tracy's new world and attitude finally takes a toll on her, her family, and old friends.","['Crime', 'Drama']",Ev,"['cheating', 'dysfunctional family', 'teen angst', 'underage drinking', 'domestic violence', 'makeover', 'drug overdose', 'teacher student relationship', 'street life', 'movie theater', 'razor blade', 'tattoo shop', 'peer pressure', 'shoe store', 'overachiever', 'reference to jack black', 'flunking out of school', 'promiscuous mother', 'glue sniffing', 'woman director']",Catherine Hardwicke,Released,6.7,339,20.331593,"[1, 1]","[1, 1]"
33667,Gentleman's Agreement,en,A magazine writer poses as a Jew to expose anti-Semitism.,"['Drama', 'Romance']",Gr,"['anti semitism', 'soldier']",Elia Kazan,Released,6.8,47,5.381536,"[1, 1]","[1, 1]"
39013,Winter's Bone,en,"17 year-old Ree Dolly sets out to track down her father, who put their house up for his bail bond and then disappeared. If she fails, Ree and her family will be turned out into the Ozark woods. Challenging her outlaw kin's code of silence and risking her life, Ree hacks through the lies, evasions and threats offered up by her relatives and begins to piece together the truth.",['Drama'],Je,"['father', 'court', 'bail', 'drug trade', 'girl', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']",Debra Granik,Released,6.8,565,20.834883,[1],"[1, 1]"
11194,Touching the Void,en,"A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.","['Action', 'Adventure', 'Documentary']",Br,"['wound', 'mountaineer', 'peru', 'sport', 'glacier', 'climbing', 'rescue', 'snow', 'cordillera huayhuash']",Kevin Macdonald,Released,7.6,138,14.045887,"[1, 1, 1]","[1, 1]"
43839,Alexander's Ragtime Band,en,"Roger Grant, a classical violinist, disappoints his family and teacher when he organizes a jazz band, but he and the band become successful. Roger falls in love with his singer Stella, but his reluctance to lose her leads him to thwart her efforts to become a solo star. When the World War separates them in 1917, Stella marries Roger's best friend Charlie. Roger comes home after the war and an important concert at Carnegie Hall brings the corners of the romantic triangle together.","['Drama', 'Music', 'Romance']",Ty,"['dance', 'ragtime', 'concert tour']",Henry King,Released,4.8,6,0.483974,"[1, 1, 1]","[1, 1]"
1382,Me and You and Everyone We Know,en,"The feature film debut by artist Miranda July about a various comic situations and plots that intertwine. One story line is about a father who is ending his marriage and the other story is of a video artist (possibly autobiographical of Miranda July, also played by her) who is desperately trying to get her work in a modern art museum. The film won Caméra d'Or at Cannes.","['Comedy', 'Drama']",Mi,"['brother brother relationship', 'playground', 'independent film', 'sex talk', 'art gallery', 'separation', 'self mutilation', 'shoe salesman', 'chat session', 'female artist', 'meeting on the internet', 'hope chest', 'woman director']",Miranda July,Released,7.0,107,9.719094,"[1, 1]","[1, 1]"
44639,Inside Job,en,"A film that exposes the shocking truth behind the economic crisis of 2008. The global financial meltdown, at a cost of over $20 trillion, resulted in millions of people losing their homes and jobs. Through extensive research and interviews with major financial insiders, politicians and journalists, Inside Job traces the rise of a rogue industry and unveils the corrosive relationships which have corrupted politics, regulation and academia.",['Documentary'],Ma,"['corruption', 'capitalism', 'globalization', 'bank', 'banker', 'fraud', 'wall street', 'finances', 'global economy', 'banking', 'crisis', 'money', 'economics', 'financial crisis', 'stock market', 'corporation']",Charles Ferguson,Released,7.7,286,16.930914,[1],"[1, 1]"
301351,We Are Your Friends,en,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.","['Drama', 'Music', 'Romance']",Za,['dj'],Max Joseph,Released,6.3,658,28.819424,"[1, 1, 1]","[1, 1]"
4816,Ghost Dog: The Way of the Samurai,en,An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,"['Crime', 'Drama']",Fo,"['deportation', 'hitman', 'mission of murder', 'book', 'code', 'telescope', 'beating', 'mafia', 'park', 'pigeon', 'hagakure', 'ice cream', 'haitian', 'cd player', 'rouge', 'arm sling', 'racial slur']",Jim Jarmusch,Released,7.2,298,18.223139,"[1, 1]","[1, 1]"
7873,Harsh Times,en,"Jim Davis is an ex-Army Ranger who finds himself slipping back into his old life of petty crime after a job offer from the LAPD evaporates. His best friend is pressured by his girlfriend Sylvia to find a job, but Jim is more interested in hanging out and making cash from small heists, while trying to get a law enforcement job so he can marry his Mexican girlfriend.","['Action', 'Crime', 'Drama', 'Thriller']",Ch,"['watching a movie', 'playing pool', 'vinegar']",David Ayer,Released,6.3,197,12.999023,"[1, 1, 1, 1]","[1, 1]"
331190,Captive,en,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.","['Crime', 'Drama', 'Thriller']",Ka,"['hostage', 'based on true story', 'murder', 'independent film', 'single mother', 'drug', 'drug addict', 'recovering drug addict', 'auto theft', 'based on true events']",Jerry Jameson,Released,5.6,92,6.728882,"[1, 1, 1]","[1, 1]"
15186,Full Frontal,en,"A contemporary comedy set in Los Angeles, Full Frontal traces the complicated relationship among seven friends as they deal with the fragile connections that bind them together. Full Frontal takes place during a twenty-four hour period - a day in the life of missed connections.","['Comedy', 'Drama', 'Romance']",Da,['independent film'],Steven Soderbergh,Released,4.8,26,1.95686,"[1, 1, 1]","[1, 1]"
17994,Witchboard,en,"Playing around with a Ouija board, a trio of friends succeeds in contacting the spirit of a young boy. Trouble begins when the evil spirit, Malfeitor, takes over one of their bodies.",['Horror'],St,"['ax', 'possession', 'psychic power', 'ouija', 'ouija board', 'evil spirit']",Kevin Tenney,Released,5.9,58,7.151154,[1],"[1, 1]"
1378,Shortbus,en,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.. The characters converge in a weekly Brooklyn salon loosely inspired by various underground NYC gatherings that took place in the early 2000's.","['Comedy', 'Drama', 'Romance']",So,"['gay', 'new york', 'free love', 'swinger club', 'transsexuality', 'sex', 'heterosexual', 'suicide attempt', 'eroticism', 'group sex', 'orgasm', 'sex therapy', 'video', 'dominatrix', 'homosexuality', 'unsimulated sex']",John Cameron Mitchell,Released,6.3,140,14.846001,"[1, 1, 1]","[1, 1]"
8885,Vals Im Bashir,he,"Much awarded animated documentary, in which director and Israeli army veteran Ari Folman interviews friends and former soldiers about their memories of  the 1982 Lebanon war and especially the Sabra and Shatila massacre in Beirut. The usage on animation enabled Folman to illustrate their personal memories and dreams.","['Animation', 'Drama', 'War']",Ar,"['israel', 'palestine', 'middle east', 'lebanon', 'nightmare', 'middle east conflict']",Ari Folman,Released,7.8,291,14.08251,"[1, 1, 1]","[1, 1]"
48382,"The Book of Mormon Movie, Volume 1: The Journey",en,"The story of Lehi and his wife Sariah and their four sons: Laman, Lemuel, Sam, and Nephi. Lehi leaves Jerusalem because he prophesied unto the people concerning the destruction of Jerusalem, and they sought his life. He journeys into the wilderness with his family. He sends Nephi and his brethren back to Jerusalem after the brass plates and the family of Ishmael. The sons and daughters of Lehi marry the sons and daughters of Ishmael. They take their families and continue into the wilderness. Ishmael dies in the wilderness. They come to the sea. Nephi's brethren rebel against him. He confounds them, and builds a ship. They cross the sea to the promised land in the Americas. Lehi dies in the promised land. Nephi's brethren rebel against him again. Nephi departs again into the wilderness.",[''],Ki,[],,Released,5.0,2,0.031947,[1],"[1, 1]"
12901,No End in Sight,en,"Chronological look at the fiasco in Iraq, especially decisions made in the spring of 2003 - and the backgrounds of those making decisions - immediately following the overthrow of Saddam: no occupation plan, an inadequate team to run the country, insufficient troops to keep order, and three edicts from the White House announced by Bremmer when he took over.",['Documentary'],Ca,"['white house', 'occupying power', 'independent film', 'incompetence', 'irak', 'superpower', 'warfare']",Charles Ferguson,Released,7.2,23,2.283796,[1],"[1, 1]"
250124,The Diary of a Teenage Girl,en,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.","['Drama', 'Romance']",Be,"['1970s', 'teenage girl', 'older man younger woman relationship', 'based on graphic novel', 'teenage sexuality', 'woman director']",Marielle Heller,Released,6.8,279,18.224326,"[1, 1]","[1, 1]"
14284,In the Shadow of the Moon,en,"Archival material from the original NASA film footage – much of it seen for the first time – plus interviews with the surviving astronauts, including Jim Lovell, Dave Scott, John Young, Gene Cernan, Mike Collins, Buzz Aldrin, Alan Bean, Edgar Mitchell, Charlie Duke and Harrison Schmitt.",['Documentary'],Bu,"['nasa', 'space mission', 'rocket', 'moon landing', 'space', 'astronaut', 'apollo s']",David Sington,Released,7.6,31,3.43159,[1],"[1, 1]"
57120,Meek's Cutoff,en,"Set in 1845, this drama follows a group of settlers as they embark on a punishing journey along the Oregon Trail. When their guide leads them astray, the expedition is forced to contend with the unforgiving conditions of the high plain desert.","['Drama', 'Western']",Mi,"['gold', 'oregon', 'thirst', 'tree', 'settler', 'family relationships', 'native american', 'salt lake city', 'pioneer', 'woman director']",Kelly Reichardt,Released,6.5,77,4.749885,"[1, 1]","[1, 1]"
12228,Inside Deep Throat,en,"In 1972, a seemingly typical shoestring budget pornographic film was made in a Florida hotel, ""Deep Throat,"" starring Linda Lovelace. This film would surpass the wildest expectation of everyone involved to become one of the most successful independent films of all time. It caught the public imagination which met the spirit of the times, even as the self appointed guardians of public morality struggled to suppress it, and created, for a brief moment, a possible future where sexuality in film had a bold artistic potential. This film covers the story of the making of this controversial film, its stunning success, its hysterical opposition along with its dark side of mob influence and allegations of the on set mistreatment of the film's star. In short, the combined events would redefine the popular appeal of pornography, even as more cynical developments would lead it down other paths.","['Documentary', 'History']",De,"['usa', '1970s', 'sexual revolution', 'unsimulated sex']",Fenton Bailey,Released,6.8,31,3.980072,"[1, 1]","[1, 1]"
22617,Dinner Rush,en,"Is it just another evening at the hugely popular Italian restaurant of proprietor and bookmaker Louis Cropa in New York? Anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from Queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is Ken. As the evening continues enter Duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion.","['Action', 'Drama', 'Thriller']",Da,[],Bob Giraldi,Released,7.1,19,1.096355,"[1, 1, 1]","[1, 1]"
55561,Clockwatchers,en,Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,"['Comedy', 'Drama']",To,"['independent film', 'woman director']",Jill Sprecher,Released,5.6,13,1.196943,"[1, 1]","[1, 1]"
42889,The Virginity Hit,en,"Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",['Comedy'],Ma,"['loss of virginity', 'teenage boy', 'teen comedy', 'teenage sexuality', 'found footage', 'sex comedy', 'virginity']",Huck Botko,Released,4.6,19,3.125382,[1],"[1, 1]"
10656,Subway,fr,"Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band","['Action', 'Thriller']",Is,"['paris', 'culture clash', 'subway', 'metropolis', 'blackmail', 'document', 'criminal', 'socialite', 'punk band']",Luc Besson,Released,6.3,86,5.261065,"[1, 1]","[1, 1]"
24363,House of D,en,"An American artist living a bohemian existence in Paris, Tom Warshaw (David Duchovny) is trying to make sense of his troubled adult life by reflecting upon his extraordinary childhood.","['Comedy', 'Drama']",Ro,"['self-discovery', 'friendship']",David Duchovny,Released,6.1,23,6.337735,"[1, 1]","[1, 1]"
13121,Teeth,en,"Dawn is an active member of her high-school chastity club but, when she meets Tobey, nature takes its course, and the pair answer the call. They suddenly learn she is a living example of the vagina dentata myth, when the encounter takes a grisly turn.","['Comedy', 'Horror']",Je,[],Mitchell Lichtenstein,Released,5.2,210,7.359286,"[1, 1]","[1, 1]"
24746,Six-String Samurai,en,"In a post-apocalyptic world where the Russians have taken over a nuked USA and Elvis is king of Lost Vegas, Buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. Armed with his six-string in one hand and his sword in the other, Buddy is on his way to Vegas to succeed Elvis as King. Along the way, he saves an orphan who decides to tag along.","['Action', 'Adventure', 'ScienceFiction']",Je,['independent film'],Lance Mungia,Released,5.8,36,1.892183,"[1, 1, 1]","[1, 1]"
325140,Hum To Mohabbat Karega,en,"Raju, a waiter, is in love with the famous TV reporter Greeta Kapoor. After a man is murdered, Kapoor shows up at Raju's door to ask him some questions - it turns out that Raju served the dead man his last supper, and the authorities hope that he might be able to help them. Raju lies and says that he was an eye witness, in order to spend more time with Kapoor. He gives the police a false description of the killer, but it matches his best friend Kutti, so soon Kutti is wanted by the police, and the Mafia, who is responsible for the killing, is after Raju.",[''],,[],,Released,0.0,0,0.001186,[1],[]
12109,It's All Gone Pete Tong,en,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.","['Comedy', 'Drama', 'Music']",Pa,"['disc jockey', 'loss of family', 'cocaine', 'comeback', 'recording studio', 'british', 'ibiza', 'based on true story', 'disabled']",Michael Dowse,Released,7.1,52,3.911445,"[1, 1, 1]","[1, 1]"
27023,Saint John of Las Vegas,en,An ex-gambler is lured back into the game by a veteran insurance-fraud investigator.,['Comedy'],St,"['independent film', 'aftercreditsstinger']",Hue Rhodes,Released,5.9,18,2.559806,[1],"[1, 1]"
22913,24 7: Twenty Four Seven,en,"In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience, starts trying to get the young people off the street and into doing something they can believe in: Boxing. Darcy opens a boxing club, aiming to bring the rival gangs together.","['Comedy', 'Drama', 'Romance']",Bo,"['transporter', 'sport', 'friends', 'nottingham']",Shane Meadows,Released,6.3,10,0.744406,"[1, 1, 1]","[1, 1]"
273899,Stonewall,en,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",['Drama'],Je,['stonewall riot'],Roland Emmerich,Released,5.2,32,5.16023,[1],"[1, 1]"
20653,Roadside Romeo,en,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the family he was the favourite pet of, decided to move and left him back, abandoned on the mean streets of Mumbai. Romeo is now faced with situations he has never been in before. He encounters four strays, who scare the daylights out of him. But soon, he smooth talks his way into their hearts and he makes friends. Then, Romeo finds love! He encounters the beautiful, ravishing Laila, the most beautiful girl he has ever seen - and he loses his heart to her at first sight. Finally, he encounters a villain! The dreaded Don of the area - Charlie Anna. The Don who everyone is scared of. So hop on to the adventure as Romeo, wins friendship, love and a new life - in spite of Charlie Anna and his gang!","['Animation', 'Family', 'Foreign']",Sa,[],,Released,6.7,3,0.253595,"[1, 1, 1]","[1, 1]"
67373,This Thing of Ours,en,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.","['Action', 'Drama', 'Thriller']",Ja,['heist mafia internet'],Danny Provenzano,Released,5.0,1,0.046868,"[1, 1, 1]","[1, 1]"
171759,The Lost Medallion: The Adventures of Billy Stone,en,A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.,"['Adventure', 'Family']",Wi,[],Bill Muir,Released,5.6,13,2.952932,"[1, 1]","[1, 1]"
206296,The Last Five Years,en,"In New York, a struggling actress and a successful writer sing about their failed marriage from two perspectives.","['Comedy', 'Drama', 'Music', 'Romance']",An,"['wife', 'musical', 'marriage', 'divorce']",Richard LaGravenese,Released,5.5,143,5.563068,"[1, 1, 1, 1]","[1, 1]"
35219,The Missing Person,en,"Private detective John Rosow is hired to tail a man on a train from Chicago to Los Angeles. Rosow gradually uncovers the man's identity as a missing person; one of the thousands presumed dead after the 9/11 terrorist attacks on the World Trade Center. Persuaded by a large reward, Rosow is charged with bringing the missing person back to his wife in New York City.","['Comedy', 'Drama', 'Mystery', 'Thriller']",Mi,"['detective', 'independent film', 'train', 'alcoholic', 'missing person']",Noah Buschel,Released,6.4,9,1.161034,"[1, 1, 1, 1]","[1, 1]"
28260,Return of the Living Dead 3,en,"Colonel Reynolds and his group of government scientists continue their work on re-animating the dead for military use. His son Curt uses a stolen security pass to sneak in with his thrill-seeking girlfriend Julie, with shocking, deadly results!","['Comedy', 'Horror', 'Romance', 'ScienceFiction']",Me,"['gang', 'zombie']",Brian Yuzna,Released,5.9,88,7.502934,"[1, 1, 1, 1]","[1, 1]"
7515,London,en,London is a drug laden adventure that centers on a party in a New York loft where a young man is trying to win back his ex-girlfriend.,"['Action', 'Drama', 'Romance']",Ch,"['new york', 'celebration']",Hunter Richards,Released,6.1,96,5.350423,"[1, 1, 1]","[1, 1]"
13075,Sherrybaby,en,"After serving time in prison, former drug addict Sherry Swanson returns home to reclaim her young daughter from family members who have been raising the child. Sherry's family, especially her sister-in-law, doubt Sherry's ability to be a good mother, and Sherry finds her resolve to stay clean slowly weakening.",['Drama'],Ma,"['independent film', 'mother daughter relationship', 'woman director']",Laurie Collyer,Released,6.3,41,4.261509,[1],"[1, 1]"
335866,Circle,en,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,"['Horror', 'ScienceFiction']",Ju,"['survival', 'execution', 'stranger', 'no memory']",Aaron Hann,Released,6.0,333,6.752141,"[1, 1]","[1, 1]"
13510,Eden Lake,en,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.","['Horror', 'Thriller']",Ke,"['beach', 'wife husband relationship', 'lake', 'camping', 'rottweiler', 'sadism', 'forest', 'revenge', 'survival', 'fear', 'violence', 'couple', 'gang violence', 'teenage killer']",James Watkins,Released,6.7,406,20.362373,"[1, 1]","[1, 1]"
215881,Plush,en,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her.",['Thriller'],Em,['woman director'],Catherine Hardwicke,Released,5.4,40,5.099368,[1],"[1, 1]"
18238,Lesbian Vampire Killers,en,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.","['Comedy', 'Horror']",Ja,"['female nudity', 'horror', 'dark comedy', 'female homosexuality', 'female vampire']",Phil Claydon,Released,5.3,124,6.632891,"[1, 1]","[1, 1]"
22600,Jerusalema,en,"This South African movie tracks the rise of a once-petty criminal to the heights of the criminal underworld. After cutting his teeth on hijacking, before moving onto bigger game, an ambitious man hits a setback when most of his gang are shot.","['Action', 'Crime', 'Drama', 'Foreign']",Da,"['hearing', 'gang of thieves', 'organized crime']",Ralph Ziman,Released,6.8,16,1.717376,"[1, 1, 1, 1]","[1, 1]"
12612,Freeze Frame,en,"Sean Veil is an ultra paranoid murder suspect who takes to filming himself round the clock to provide an alibi, just in case he's ever accused of another crime. Problems arise however when the police do come calling and the one tape that can prove his innocence has mysteriously disappeared.","['Crime', 'Drama', 'Thriller']",Le,"['loss of family', 'camcorder', 'alibi', 'suspect', 'murder']",John Simpson,Released,6.9,18,4.922397,"[1, 1, 1]","[1, 1]"
50698,Grave Encounters,en,A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,"['Horror', 'Thriller']",Se,"['camcorder', 'reality', 'insane asylum', 'paranormal', 'haunting', 'psychiatric hospital', 'ghost hunting', 'paranormal investigation', 'labyrinth', 'mental asylum', 'found footage']",Colin Minihan,Released,6.1,381,13.222268,"[1, 1]","[1, 1]"
115210,Stitches,en,"The clumsy and unfunny clown Richard ""Stitches"" Grindle entertains at the 10th birthday party of little Tom, but the boy and his friends play a prank with Stitches, tying his shoelaces. Stitches slips, falls and dies. Six years later, Tom gives a birthday party for his friends at home, but Stitches revives to haunt the teenagers and revenge his death.",['Horror'],Ro,"['slapstick', 'teen angst', 'slaughter', 'dark comedy', 'supernatural being', 'killer clown', 'revenge killing']",Conor McMahon,Released,5.5,92,7.447714,[1],"[1, 1]"
34335,Nine Dead,en,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,"['Crime', 'Drama', 'Horror', 'Thriller']",Me,"['kidnapping', 'murder', 'suspense']",Chris Shadley,Released,5.2,84,9.68793,"[1, 1, 1, 1]","[1, 1]"
459488,"To Be Frank, Sinatra at 100",en,,['Documentary'],To,"['music', 'actors', 'legendary perfomer', 'classic hollywood', 'frank sinatra', 'singers']",Simon Napier-Bell,Released,0.0,0,0.050625,[1],"[1, 1]"
11302,Bananas,en,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",['Comedy'],Wo,"['revolution', 'political activism', 'loser']",Woody Allen,Released,6.7,165,5.941852,[1],"[1, 1]"
119458,$upercapitalist,en,A maverick New York hedge fund trader with uncanny analytic abilities moves to Hong Kong and orchestrates a mega-deal that swiftly escalates beyond his control.,['Thriller'],Li,[],Simon Yin,Released,3.5,2,0.174311,[1],"[1, 1]"
20406,Rockaway,en,"Trane is a decorated war hero just shipped home to the States from Afghanistan after the brutal murder of his wife and child back in Rockaway, Queens. Upon his return, Trane encounters his old friend Dave, who describes the new forces of crime and prostitution that have moved into their neighborhood and caused the destruction of his family.","['Action', 'Adventure', 'Drama']",Ni,[],Jeff Crook,Released,5.8,2,0.361554,"[1, 1, 1]","[1, 1]"
3766,The Lady from Shanghai,en,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,"['Crime', 'Drama', 'Mystery']",Ri,"['new york', 'san francisco', 'aquarium', 'shanghai', 'yacht', 'romantic rivalry', 'insurance fraud', 'court', 'blonde', 'suspense', 'classic noir', 'film noir']",Orson Welles,Released,7.2,102,8.055084,"[1, 1, 1]","[1, 1]"
18616,No Man's Land: The Rise of Reeker,en,"A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.","['Horror', 'Thriller']",St,"['sheriff', 'robber', 'burned alive', 'gore', 'serial killer', 'grim reaper', 'desert', 'held at gunpoint', 'death', 'taser', 'hit by a car', 'exploding gasoline station', 'flashback']",Dave Payne,Released,4.4,27,4.346271,"[1, 1]","[1, 1]"
18808,Highway,en,"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?","['Action', 'Adventure', 'Drama']",Ja,['road movie'],James Cox,Released,5.6,37,3.419685,"[1, 1, 1]","[1, 1]"
